date,open,high,low,close,volume,vwap,CCI,EVM,SMA_4,EWMA_4,SMA_20,EWMA_20,SMA_100,EWMA_100,SMA_200,EWMA_200,ROC,UpperBB,LowerBB,ForceIndex,Signal
8/13/19,32.360001,33.139999,31.719999,32.110001,102009700,32.32333,3.924538171,-0.255779556,33.1624995,32.27149913,32.15199985,31.85762509,29.52490002,29.58741276,25.33399997,27.78852499,0.112612609,35.2762956,28.04130456,-32643001.99,0
8/14/19,31,31.049999,29.51,30.24,127521500,30.26667,-57.43618406,-0.44491605,32.2425,31.45889948,31.98399995,31.70356555,29.56360001,29.60052803,25.38884997,27.81628305,0.035971188,35.26297948,28.08142068,-238465332.5,0
8/15/19,30.629999,30.73,29.209999,29.67,71674400,29.87,-64.01762878,-0.548767422,31.11250025,30.74333969,31.81749995,31.50989264,29.60060002,29.60192382,25.44904997,27.83724392,-0.12529476,35.25829726,28.0929029,-40854408,0
8/16/19,30.309999,31.48,30.209999,31.18,70469800,30.95667,-26.40060246,-0.298008117,30.80000025,30.91800381,31.75100005,31.4784743,29.65550001,29.63362041,25.52069998,27.87499083,-0.088037411,35.24796378,28.07763638,106409398,0
8/19/19,32,32.189999,31.42,31.48,67596900,31.69667,-0.699511296,-0.206047402,30.6425,31.14280229,31.68250015,31.4786196,29.72140002,29.67069553,25.59209997,27.9156446,-0.029293864,35.22318574,28.06521442,20279070,0
8/20/19,30.940001,31.309999,30.450001,30.719999,47924000,30.82667,-25.1011221,-0.068119534,30.76249975,30.97368097,31.544,31.40637002,29.77800002,29.69175959,25.65464997,27.94722746,-0.043288756,35.15255203,28.03544809,-36422287.92,0
8/21/19,31.049999,31.74,30.84,31.700001,41441500,31.42667,-1.37152818,0.207773797,31.27,31.26420898,31.4235,31.43433488,29.83980003,29.73206269,25.71204998,27.98943612,0.048280456,35.13071979,28.02888037,40612752.88,0
8/22/19,31.76,31.92,30.98,31.9,47667900,31.6,8.701349691,0.319515091,31.45,31.51852539,31.3350001,31.47868394,29.89520002,29.7755591,25.77039998,28.03336253,0.075160094,35.12213823,28.02626193,9533532.332,0
8/23/19,31.299999,31.83,29.4,29.540001,83681100,30.25667,-33.94506347,0.248427147,30.96500025,30.72711563,31.11100015,31.29404747,29.92310003,29.77083422,25.81859999,28.05026455,-0.052597787,35.13126477,27.94313547,-197487312.3,0
8/26/19,30.34,30.719999,29.940001,30.280001,50612500,30.31333,-26.99613028,0.161430038,30.85500075,30.54826978,30.9510002,31.19747161,29.93570004,29.7810446,25.86659999,28.07524687,-0.038119409,35.13187435,27.93932589,37453250,0
8/27/19,30.6,30.889999,29.6,30.200001,53229200,30.23,-25.27554909,0.124523033,30.48000075,30.40896227,30.7675003,31.10247441,29.94680005,29.78944387,25.9084,28.09902314,-0.016927019,35.10973377,28.00146647,-4258336,0
8/28/19,29.92,31.18,29.700001,30.780001,55835900,30.55333,-10.60645185,-0.32104946,30.200001,30.55737776,30.7840003,31.07176266,29.96480006,29.80929775,25.9563,28.12898647,-0.029022081,35.10917222,28.01522802,32384822,0
8/29/19,31.469999,31.83,31.33,31.450001,44422800,31.53667,28.05820946,-0.421162098,30.677501,30.91442706,30.8635003,31.10778536,29.99400006,29.84217468,26.0084,28.16605758,-0.014106552,35.1151019,28.04729838,29763276,0
8/30/19,31.6,31.870001,31.129999,31.450001,40307000,31.48333,21.8251548,-0.268267723,30.970001,31.12865663,30.9640003,31.14037732,30.03610007,29.8743852,26.0705,28.20267049,0.064658089,35.1149905,28.10500982,0,0
9/3/19,30.83,31.139999,30.68,30.9,38029300,30.90667,-10.43977775,-0.226275741,31.14500075,31.03719398,31.1095003,31.11748424,30.06680007,29.89492718,26.12694999,28.23270719,0.020475528,35.08206252,28.2099378,-20916153.03,0
9/4/19,31.32,31.83,30.85,30.950001,46614600,31.21,-2.002408386,0.023755137,31.18750075,31.00231679,31.2140003,31.10153346,30.09840007,29.9160544,26.17765,28.26293038,0.024834436,35.05273231,28.30686805,2330776.615,0
9/5/19,31.790001,32.049999,31.120001,31.5,57861200,31.55667,10.51391438,0.098841153,31.2000005,31.20139007,31.32950025,31.13948265,30.13490007,29.94776491,26.2277,28.29889264,0.02339178,35.00656537,28.45863495,31823602.14,0
9/6/19,31.5,31.51,30.48,30.559999,51673000,30.85,-26.00929826,-0.097799366,30.9775,30.94483364,31.1615003,31.08429373,30.16720006,29.96001913,26.2772,28.32398333,-0.02829895,34.99535678,28.4954435,-48572671.67,0
9/9/19,30.93,31.18,30.24,30.5,54413200,30.64,-37.39982556,-0.211076768,30.8775,30.76690019,30.97700035,31.02864671,30.19290006,29.97082485,26.33414999,28.34810217,-0.030206708,34.99731957,28.48388071,-3264737.587,0
9/10/19,30.219999,30.379999,29.77,30.23,48604800,30.12667,-81.93968629,-0.149435479,30.69749975,30.55214011,30.86700035,30.95258512,30.22030006,29.9760102,26.38925,28.36893739,-0.021682848,34.99956616,28.47603408,-13123296,0
9/11/19,30.379999,30.43,29.51,29.76,50631700,29.9,-100.1278406,-0.226664082,30.26249975,30.23528407,30.7495003,30.83900558,30.24110006,29.97168934,26.44439999,28.38432114,-0.038449143,35.01527348,28.40272672,-23796899,0
9/12/19,30.08,30.84,29.950001,30.209999,53618300,30.33333,-53.09227653,-0.198811712,30.17499975,30.22517004,30.74800025,30.7791002,30.26140005,29.9764553,26.49854999,28.40448893,-0.040952413,35.01934356,28.3574566,24128181.38,0
9/13/19,30.27,30.85,29.950001,30.690001,47758800,30.49667,-40.97670334,-0.024942897,30.2225,30.41110242,30.7990003,30.77061456,30.28860007,29.99072268,26.5516,28.42970873,0.004253992,35.01844052,28.33835964,22924319.52,0
9/16/19,30.370001,31.15,30.26,30.83,52248500,30.74667,-10.33667062,0.043539533,30.3725,30.57866145,30.7815003,30.77627031,30.31230008,30.00750084,26.60050001,28.4561664,0.010819672,35.01332756,28.3166726,7314737.751,0
9/17/19,31.07,31.32,30.74,30.99,35011700,31.01667,27.12270565,0.096710137,30.68,30.74319687,30.7570003,30.79662552,30.34560008,30.02713846,26.64875001,28.48406614,0.025140589,34.99589671,28.29210341,5601872,0
9/18/19,30.75,30.889999,29.879999,30.42,47027500,30.39667,-47.301434,-0.039156257,30.73250025,30.61391812,30.74200035,30.76075643,30.37100009,30.03498929,26.69370001,28.50535989,0.022177419,34.93008812,28.24871192,-26805675,0
9/19/19,30.57,30.959999,30.139999,30.290001,41603000,30.46333,-34.2508068,-0.107578213,30.63250025,30.48435127,30.67150035,30.71592258,30.39700009,30.04008444,26.73865001,28.52496897,0.002648196,34.81829539,28.22050465,-5408348.397,0
9/20/19,30.360001,30.469999,29.65,30.049999,79957400,30.05667,-79.76145835,-0.132981307,30.4375,30.31061036,30.5790003,30.65250128,30.42120009,30.0402825,26.77035001,28.54170816,-0.020853763,34.75319813,28.16520183,-19189935.91,0
9/23/19,30.120001,30.799999,30.07,30.639999,44366800,30.50333,-22.05715206,-0.037933172,30.34999975,30.44236582,30.6340002,30.65131059,30.45950009,30.05226066,26.81795,28.56471602,-0.006162861,34.67034421,28.14525575,26176412,0
9/24/19,30.540001,30.75,29.290001,29.52,72963000,29.85333,-101.4307368,-0.161820886,30.12499975,30.07341949,30.59600015,30.54356672,30.47180008,30.04163162,26.85905001,28.57518014,-0.047434656,34.49950552,28.12129448,-81718487.04,0
9/25/19,29.48,29.65,28.549999,29.540001,58234800,29.24667,-149.5862267,-0.314076768,29.93749975,29.86005209,30.56300015,30.44798904,30.4850001,30.03161593,26.90945002,28.58573813,-0.028928304,34.36576551,28.08263461,1164754.235,0
9/26/19,29.67,29.77,29,29.469999,40745400,29.41333,-114.1794432,-0.191602572,29.79249975,29.70403086,30.49750005,30.35484713,30.50550009,30.02040437,26.95685002,28.59540495,-0.027071706,34.24514943,28.03805073,-2852259.491,0
9/27/19,29.17,29.77,28.35,28.719999,54091100,28.94667,-138.6681948,-0.217377322,29.31249975,29.31041811,30.36099995,30.19914731,30.52610008,29.99444857,27.00055001,28.59676569,-0.044259569,34.18631739,27.92568273,-40568325,0
9/30/19,28.889999,29.049999,28.360001,28.99,37295600,28.8,-132.5210613,-0.207365959,29.17999975,29.18225087,30.2379999,30.08399042,30.54510008,29.97440316,27.04310001,28.60105618,-0.053851144,34.14067763,27.83052257,10069849.3,1
10/1/19,29.049999,29.540001,28.639999,28.76,37081800,28.98,-102.4661857,-0.126993716,28.9849995,29.01335052,30.1309999,29.95789609,30.56060009,29.95017152,27.08760001,28.60278872,-0.025745257,34.07362668,27.7339736,-8528814,1
10/2/19,28.5,28.85,28.030001,28.309999,43640700,28.39667,-131.0010909,-0.264621146,28.6949995,28.73200991,29.9989998,29.80095351,30.56410009,29.91744922,27.12965,28.59960025,-0.041638523,33.96361685,27.63678331,-19638358.64,1
10/3/19,28.280001,28.780001,27.43,28.68,56325200,28.29667,-125.1067389,-0.322646111,28.68499975,28.71120595,29.8579998,29.69419604,30.58850009,29.89276514,27.1789,28.60047498,-0.026806889,33.76271682,27.6204833,20840380.33,1
10/4/19,28.83,29.059999,28.280001,29.01,34446700,28.78333,-78.22770923,-0.268372695,28.68999975,28.83072357,29.78049985,29.62903451,30.60540009,29.87515869,27.22645,28.60492637,0.010097528,33.58218827,27.61461193,11367411,1
10/7/19,28.9,29.629999,28.84,28.93,39337200,29.13333,-45.29156221,-0.225781073,28.73249975,28.87043414,29.70199985,29.56245979,30.61890009,29.85631052,27.2803,28.60845655,-0.002069679,33.34830495,27.64489525,-3146976,1
10/8/19,28.549999,28.639999,27.92,28.23,44265700,28.26333,-101.5788673,-0.23778747,28.7125,28.61426048,29.60199985,29.43555886,30.62110009,29.82388348,27.33175,28.60435038,-0.018428373,33.18086893,27.60233127,-30985990,1
10/9/19,28.799999,28.950001,28.35,28.459999,35661500,28.58667,-70.03415481,-0.216551337,28.65749975,28.55255589,29.5369998,29.3426484,30.63070008,29.79669269,27.38939999,28.60278561,0.005298481,32.9384179,27.6283823,8202109.338,1
10/10/19,28.52,28.889999,28,28.379999,40660100,28.42333,-74.04726349,-0.212708852,28.4999995,28.48353313,29.4454998,29.2509675,30.64770007,29.76845287,27.44804999,28.60037274,-0.010460286,32.95043279,27.53356733,-3252808,1
10/11/19,28.83,30.200001,28.809999,29.75,66256900,29.58667,14.50888368,-0.097940419,28.7049995,28.99011988,29.39849975,29.29849441,30.67170007,29.76808509,27.50729999,28.61281271,0.025508445,32.94967759,27.52992249,90772019.26,1
10/14/19,29.709999,30.610001,29.379999,30.530001,44473700,30.17333,63.73397446,0.058174115,29.27999975,29.60607233,29.3834998,29.41578075,30.70290008,29.78326886,27.57249999,28.63354032,0.055305945,32.96273919,27.56046089,34689530.47,1
10/15/19,30.700001,30.92,30.17,30.719999,41600700,30.60333,104.0337755,0.253128818,29.84499975,30.051643,29.36999975,29.53999201,30.74650006,29.80193405,27.63699999,28.65607857,0.088204003,32.93915638,27.69324366,7904049.799,1
10/16/19,30.6,31.41,30.530001,30.809999,42804400,30.91667,121.3335259,0.277068292,30.45249975,30.3549854,29.3894997,29.66094506,30.79020004,29.82201816,27.69874999,28.67932576,0.082572034,32.94759148,27.76280848,3852396,1
10/17/19,31.299999,31.4,30.860001,31.139999,36884400,31.13333,127.2227805,0.354742236,30.7999995,30.66899084,29.4319996,29.80180734,30.81110004,29.84827367,27.76029998,28.70586135,0.097251589,32.97368286,27.81471702,12171852,1
10/18/19,31.059999,31.33,30.290001,30.969999,39681700,30.86333,99.20298577,0.341749739,30.909999,30.7893941,29.4779996,29.91306369,30.83990003,29.87061691,27.82989998,28.7302572,0.04100837,32.71254991,27.95785001,-6745889,1
10/21/19,31.5,32.259998,31.41,32.029999,52182800,31.9,147.5394486,0.394262763,31.237499,31.28563606,29.5474996,30.11467657,30.87990001,29.91362384,27.89504998,28.76578227,0.049131934,32.45200786,28.13199206,55313768,1
10/22/19,32.060001,32.150002,31.5,31.51,36185200,31.72,118.8902428,0.480218115,31.41249925,31.37538164,29.6469996,30.24756452,30.92090001,29.94541413,27.94974998,28.79530247,0.025716179,32.37412603,28.17307389,-18816267.81,1
10/23/19,31.09,31.65,30.83,31.360001,26582200,31.28,84.57921998,0.408670475,31.46749975,31.36922938,29.7379996,30.35351085,30.95870002,29.97358111,28.00279998,28.82286931,0.017851412,32.31586619,28.20133373,-3987303.418,1
10/24/19,31.58,31.860001,31.34,31.719999,27808000,31.64,92.72414731,0.365372359,31.65499975,31.50953723,29.8504996,30.48365258,30.98020001,30.00835163,28.06044997,28.85398446,0.018625563,32.38655209,28.18984779,10010824.38,1
10/25/19,31.9,32.860001,31.83,32.709999,45368800,32.46667,116.2543346,0.405135793,31.82499975,31.98972194,30.0499996,30.69568557,31.0123,30.06213461,28.12529997,28.89536534,0.056183405,32.54799522,28.15000462,44915112,1
10/28/19,33.16,33.91,33.150002,33.689999,51223600,33.58333,139.8246635,0.641672586,32.3699995,32.66983276,30.28499955,30.98085828,31.03099999,30.13434862,28.19239996,28.94677886,0.051826414,32.78250186,28.01589794,50199128,1
10/29/19,33.73,33.900002,32.700001,33.029999,78700100,33.21,108.4729644,0.572156818,32.787499,32.81389926,30.4984995,31.17601454,31.03719998,30.19198167,28.25639995,28.99052999,0.048238623,32.90927963,27.95112013,-51942066,1
10/30/19,32.93,33.34,32.029999,33.130001,78228800,32.83333,84.5843007,0.53064638,33.1399995,32.94033995,30.7394996,31.36210849,31.03619999,30.25045208,28.32014997,29.03484994,0.056441325,33.07156639,27.88523345,7823036.458,1
10/31/19,32.98,34.34,32.82,33.93,67881600,33.69667,105.8154579,0.514953963,33.44499975,33.33620397,31.0019996,31.60666958,31.05139999,30.3236726,28.39114997,29.08722109,0.069672165,33.27383728,27.77216252,54305212.12,1
11/1/19,34.369999,35,34.099998,34.889999,64238600,34.66333,123.7988561,0.515226282,33.74499975,33.95772198,31.29599955,31.91936762,31.07849998,30.41453057,28.46434996,29.14925615,0.066646288,33.57520936,27.5903904,61668991.76,1
11/4/19,35.189999,36.450001,34.759998,36.290001,83343800,35.83333,139.158736,0.597205301,34.56000025,34.89063359,31.6639996,32.33561842,31.1275,30.53142593,28.54194997,29.22553837,0.077174297,34.10163019,27.33396957,116681486.7,1
11/5/19,36.560001,37.18,35.98,36.150002,84848600,36.43667,137.5624406,0.633289974,35.3150005,35.39438095,32.0599997,32.69889305,31.18540001,30.64319981,28.62389998,29.29945599,0.094459676,34.54832369,27.12207611,-11878719.15,1
11/6/19,36.060001,36.48,35.52,35.93,51675100,35.97667,110.875586,0.539593796,35.8150005,35.60862857,32.43349975,33.00661752,31.2527,30.74836382,28.70454998,29.37018481,0.084515512,34.92719657,26.97240319,-11368625.35,1
11/7/19,36.52,36.990002,36.029999,36.279999,54350200,36.43333,113.7954383,0.663843889,36.1625005,35.87717674,32.82849975,33.31836814,31.31099998,30.85838815,28.78169998,29.44383984,0.069260212,35.31270593,26.80689375,19022515.65,1
11/8/19,36.060001,36.580002,36,36.290001,39353900,36.29,98.84863822,0.521426553,36.1625005,36.04230645,33.1554998,33.60138079,31.36889999,30.96641353,28.85349998,29.51676464,0.040126169,35.65877673,26.65442295,393617.7078,1
11/11/19,35.959999,36.66,35.580002,36.310001,43511100,36.18333,86.62014826,0.492569346,36.20250025,36.14938427,33.4444998,33.85934462,31.4319,31.07267907,28.93414998,29.58907495,0.000551116,35.98581523,26.52178445,870222,1
11/12/19,36.43,37.130001,36.400002,36.709999,58664500,36.74667,93.64738217,0.678798526,36.3975,36.37363016,33.7439998,34.13083551,31.50799999,31.18477645,29.02144998,29.66482074,0.015490926,36.34562564,26.394374,23465682.67,1
11/13/19,36.650002,37.959999,36.580002,37.52,67648300,37.35333,100.3572541,0.704297598,36.70750025,36.8321781,34.07949985,34.45361308,31.59059999,31.31074112,29.09359998,29.7483195,0.044252714,36.77013118,26.23266842,54795190.65,1
11/14/19,37.509998,38.5,37.360001,38.349998,65829500,38.07,108.1798167,0.665125413,37.2224995,37.43930606,34.4399998,34.82469736,31.68549996,31.45069287,29.16329997,29.83969129,0.057056203,37.25193364,26.02486588,54638353.34,1
11/15/19,38.939999,39.369999,38.34,38.560001,62958500,38.75667,114.409437,0.64763436,37.7849995,37.88758403,34.8194999,35.18044056,31.77189997,31.59202609,29.23354997,29.93226101,0.062551665,37.73331694,25.86348266,13221473.88,1
11/18/19,38.650002,39.990002,38.599998,39.880001,66102800,39.49,118.1719526,0.738772018,38.5775,38.68455082,35.212,35.62801775,31.86329998,31.75677838,29.31229999,30.03779022,0.098320019,38.33214732,25.63985232,87255696,1
11/19/19,40.139999,41.790001,39.689999,41.290001,94373000,40.92333,134.5941303,1.042007965,39.52000025,39.72673089,35.70100005,36.16725425,31.97249998,31.94626981,29.4022,30.15707922,0.124761703,39.05472813,25.35967155,133065930,1
11/20/19,40.959999,41.75,40.07,40.98,79767900,40.93333,120.2962462,0.924433676,40.17750075,40.22803854,36.182,36.62561099,32.07029997,32.12581938,29.49079999,30.27174249,0.092217484,39.6756902,25.18750948,-24728128.77,1
11/21/19,40.419998,40.709999,38.639999,39.52,88069400,39.62333,81.05221594,0.620021708,40.4175005,39.94482312,36.57200005,36.90126708,32.15309997,32.27277134,29.57505,30.36965994,0.030508528,40.10339275,25.13220697,-128581324,1
11/22/19,39.360001,39.889999,38.189999,39.150002,56931900,39.07667,61.29706758,0.331778769,40.23500075,39.62689467,36.8940002,37.11543231,32.23269998,32.4094396,29.65555001,30.46256403,0.015300855,40.47446416,25.0995356,-21064689.14,1
11/25/19,39.5,40.169998,39.490002,39.790001,45769500,39.81667,73.90502764,0.317119809,39.86000075,39.6921372,37.1990003,37.37015314,32.31559999,32.55609998,29.73970002,30.56119469,-0.00225677,40.88180631,25.05059349,29292434.23,1
11/26/19,39.299999,39.48,38.810001,38.990002,43603300,39.09333,48.98134881,0.318901661,39.36250125,39.41128312,37.49700045,37.52442446,32.3851,32.68394029,29.82055003,30.65026743,-0.055703535,41.20058337,25.05181651,-34882596.4,1
11/27/19,39.459999,39.759998,39.07,39.41,33630100,39.41333,54.20004888,0.294125589,39.33500125,39.41076987,37.8110004,37.70400308,32.44769998,32.81757665,29.90335003,30.74278016,-0.038311371,41.53334684,25.07865304,14124574.74,1
11/29/19,39.099998,39.52,39.02,39.150002,17609900,39.23,43.7904928,0.287878462,39.33500125,39.30646272,38.0720005,37.84171727,32.50129999,32.94338374,29.98345004,30.83151576,-0.009362298,41.82624923,25.14015069,-4578538.78,1
12/2/19,39.32,39.41,38.439999,38.73,35710200,38.86,25.18204298,0.251080675,39.070001,39.07587763,38.26400055,37.92631562,32.55799998,33.05833969,30.05870005,30.91483144,-0.01072802,42.06920319,25.24439677,-14998355.42,1
12/3/19,37.34,38.93,37.150002,38.900002,51556400,38.32667,-1.055973017,-0.024497505,39.047501,39.00552738,38.3945006,38.01904766,32.61490001,33.17438176,30.13345005,30.99901117,-0.022367403,42.31660813,25.32739195,8764691.113,1
12/4/19,39.380001,39.82,39.130001,39.689999,44299400,39.54667,45.22952976,0.061570424,39.11750075,39.27931603,38.57150045,38.17818588,32.66790001,33.30380356,30.21215004,31.09057745,0.017953244,42.58633465,25.46446539,34996393.1,1
12/5/19,39.950001,40.220001,39.549999,39.619999,35574000,39.79667,51.02799646,0.035087775,39.235,39.41558922,38.7560004,38.31550142,32.72560002,33.42925648,30.29065004,31.18038891,0.005328571,42.83144224,25.62255772,-2490180,1
12/6/19,40.099998,40.189999,39.560001,39.630001,31101400,39.79333,45.77815199,-0.074451624,39.46000025,39.50135393,38.9235005,38.44069185,32.78590005,33.55240889,30.36700004,31.26930849,0.01226051,43.05595678,25.80444326,311076.2028,1
12/9/19,39.459999,39.84,38.91,38.93,27928100,39.22667,11.79695977,-0.259467268,39.46749975,39.27281236,39.05550045,38.48729263,32.84520005,33.65920644,30.43810004,31.34987967,0.005163956,43.1915405,26.07725958,-19549697.93,1
12/10/19,39.200001,39.73,38.82,39.439999,33733600,39.33,10.56138096,-0.508409851,39.40499975,39.33968701,39.21200035,38.57802657,32.91450006,33.77400484,30.51425004,31.43491912,0.01388167,43.34815248,26.33864756,17204102.27,1
12/11/19,39.439999,39.610001,39.040001,39.470001,31698300,39.37333,5.749204189,-0.527561763,39.36750025,39.39181261,39.35000045,38.66297651,32.98070009,33.88711289,30.59420005,31.51933265,-0.005542908,43.47602529,26.63917479,951012.3966,1
12/12/19,39.400002,42.619999,39.25,42.59,86878000,41.48667,157.9582844,0.125863714,40.1075,40.67108757,39.60350045,39.03697875,33.07170007,34.05992059,30.68950004,31.63557235,0.074962167,43.79611713,26.89028299,271059273.1,1
12/13/19,42.349998,42.950001,41.060001,41.150002,79927800,41.72,150.2474634,0.442027073,40.6625005,40.86265334,39.74350065,39.23821906,33.14210008,34.20069618,30.77685005,31.73541701,0.038354806,43.97866887,27.20653133,-115095872.1,1
12/16/19,41.73,42.98,41.73,42.349998,58824900,42.35333,157.5375271,0.411314829,41.39000025,41.4575912,39.9330005,39.53457896,33.22890008,34.36249427,30.87175004,31.84674614,0.087849936,44.2394932,27.47930692,70589644.7,1
12/17/19,42.509998,43.110001,42.150002,42.77,44852000,42.67667,144.848648,0.528540595,42.215,41.98255472,40.07750045,39.8427143,33.31640008,34.52941007,30.96810004,31.96125112,0.084432076,44.49634319,27.77605693,18837929.7,1
12/18/19,42.790001,43.060001,42.240002,42.299999,39083300,42.53333,121.5848268,0.491969043,42.14249975,42.10953243,40.12800035,40.07674141,33.40460007,34.68367315,31.06755003,32.06957124,0.071699973,44.6375461,28.19765398,-18369190.08,1
12/19/19,42.630001,43.34,42.599998,42.830002,45883000,42.92333,123.791726,0.55823976,42.56249975,42.39772026,40.22050045,40.33895671,33.4942001,34.84538736,31.17130004,32.18225001,0.005635173,44.79312484,28.61687536,24318127.65,1
12/20/19,43.439999,44.259998,43.259998,44.150002,68104700,43.89,138.5627129,0.708033099,43.01250075,43.09863296,40.45200055,40.7019134,33.63120011,35.03008582,31.28200005,32.30750604,0.072904006,45.01282582,29.0279745,89898204,1
12/23/19,44.580002,45.630001,44.389999,45.459999,55886500,45.16,152.1911609,1.124387916,43.6850005,44.04317937,40.7675004,41.15506441,33.78720009,35.2371117,31.39450005,32.44509075,0.073435682,45.39532964,29.27387064,73211147.34,1
12/24/19,46.099998,46.610001,45.77,46.540001,44432200,46.30667,152.8342385,1.124080084,44.745001,45.04190802,41.1050004,41.66791551,33.95820009,35.46145489,31.50975005,32.59245861,0.08814592,45.88247169,29.42712859,47986864.86,1
12/26/19,46.990002,47.310001,45.66,46.630001,57562800,46.53333,133.732194,1.129323239,45.69500075,45.67714521,41.48700035,42.14049508,34.1446001,35.68312133,31.62600007,32.73915256,0.102364116,46.33549563,29.61050473,5180652,1
12/27/19,46.849998,46.880001,45.98,46.18,36581300,46.34667,111.9665472,1.121104744,46.20250025,45.87828713,41.82550035,42.52520984,34.31780009,35.89144747,31.74280007,32.8795408,0.078216153,46.69797325,29.86282715,-16461621.58,1
12/30/19,46.139999,46.169998,44.66,45.52,41149700,45.45,80.95297376,0.97399172,46.2175005,45.73497228,42.14400025,42.81042795,34.48110008,36.08253188,31.85395006,33.0115038,0.031030531,46.97242619,30.16357425,-27158802,1
12/31/19,45.07,46.09,44.919998,45.860001,31673200,45.62333,77.02382742,1.017007364,46.0475005,45.78498377,42.5005003,43.10086348,34.60050011,36.27656316,31.96700006,33.14557303,0.008798988,47.22644916,30.50515136,10768919.67,1
1/2/20,46.860001,49.25,46.630001,49.099998,80331100,48.32667,124.5213002,1.577853502,46.66499975,47.11098946,43.0105001,43.67220962,34.7496001,36.53102995,32.08250006,33.31197085,0.05500638,47.8188366,30.59556388,260272523,1
1/3/20,48.029999,49.389999,47.540001,48.599998,73127400,48.51,112.9324215,1.226637223,47.26999925,47.70659288,43.45600005,44.1415228,34.91130008,36.77051516,32.19700004,33.47134204,0.042247415,48.26960605,30.82839435,-36563700,1
1/6/20,48.02,48.860001,47.860001,48.389999,47934900,48.37,98.0657136,1.030265294,47.987499,47.97995533,43.89450005,44.54613958,35.07410006,37.00107175,32.29950004,33.62678896,0.047856193,48.63499183,31.14420849,-10066281.07,1
1/7/20,49.349998,49.389999,48.040001,48.25,58061400,48.56,92.03680816,1.036099951,48.58499875,48.0879732,44.3255,44.89888819,35.25420006,37.2242667,32.40890004,33.77908597,0.059973638,48.95479972,31.48560064,-8128537.939,1
1/8/20,47.849998,48.299999,47.139999,47.830002,53767000,47.75667,68.95195231,0.840723011,48.26749975,47.98478472,44.7705001,45.17804189,35.43580008,37.43469147,32.51820005,33.92535472,0.042956846,49.24285922,31.80234126,-22582032.47,1
1/9/20,48.939999,49.959999,48.389999,48.970001,76512800,49.10667,91.8393282,1.050981388,48.3600005,48.37887123,45.2470002,45.53918085,35.61370009,37.66355076,32.63460005,34.08189616,-0.002647597,49.64159593,32.01480463,87224515.49,1
1/10/20,49.259998,49.290001,48,48.169998,44133700,48.48667,73.32973424,0.903463833,48.30500025,48.29532194,45.68200005,45.78973487,35.78060007,37.87198963,32.75100005,34.22841799,-0.008847737,49.89100193,32.37099859,-35307092.4,1
