date,open,high,low,close,volume,vwap,CCI,EVM,SMA_4,EWMA_4,SMA_20,EWMA_20,SMA_100,EWMA_100,SMA_200,EWMA_200,ROC,UpperBB,LowerBB,ForceIndex,Signal
2019-10-02,28.5,28.85,28.030001,28.309999,43640700.0,28.39667,-131.00109089887061,-0.2646211461034753,28.6949995,28.732009912646383,29.9989998,29.800953513249517,30.56410009,29.917449223921754,27.12965,28.599600251504555,-0.041638522625642396,33.963616852511464,27.636783307488532,-19638358.640700012,0.0
2019-10-03,28.280001,28.780001,27.43,28.68,56325200.0,28.29667,-125.10673889703952,-0.32264611095831475,28.684999750000003,28.71120594758783,29.857999799999998,29.694196035795017,30.588500090000004,29.89276513605404,27.1789,28.600474979842677,-0.026806889270678348,33.76271682251733,27.62048329748266,20840380.325199913,0.0
2019-10-04,28.83,29.059999,28.280001,29.01,34446700.0,28.78333,-78.22770922744141,-0.26837269467185987,28.68999975,28.8307235685527,29.78049985,29.62903450857525,30.60540009,29.87515869201665,27.22645,28.604926367950526,0.010097528206738452,33.582188274568736,27.61461192543126,11367411.000000063,0.0
2019-10-07,28.9,29.629999,28.84,28.93,39337200.0,29.13333,-45.29156220801211,-0.22578107333774225,28.732499750000002,28.870434141131625,29.70199985,29.56245979347174,30.61890009,29.856310519291664,27.2803,28.608456554557193,-0.0020696791997239987,33.34830494539106,27.64489525460893,-3146976.0000000726,0.0
2019-10-08,28.549999,28.639999,27.92,28.23,44265700.0,28.26333,-101.57886732277677,-0.23778747045609064,28.7125,28.614260484678976,29.60199985,29.435558860758235,30.62110009,29.823883482112155,27.331749995,28.60435038214249,-0.018428372739916588,33.180868930884024,27.602331269115965,-30985989.99999997,0.0
2019-10-09,28.799999,28.950001,28.35,28.459999,35661500.0,28.58667,-70.0341548084426,-0.2165513366534572,28.65749975,28.552555890807387,29.536999799999997,29.342648397827613,30.630700079999997,29.796692689016552,27.38939999,28.602785608190075,0.005298481289243372,32.93841790440672,27.628382295593276,8202109.338499978,0.0
2019-10-10,28.52,28.889999,28.0,28.379999,40660100.0,28.42333,-74.04726348555982,-0.21270885221822713,28.4999995,28.483533134484432,29.445499800000004,29.250967502795287,30.64770007,29.768452869204484,27.448049985,28.60037274062179,-0.010460285913528529,32.95043278863726,27.533567331362743,-3252807.9999999306,0.0
2019-10-11,28.83,30.200001,28.809999,29.75,66256900.0,29.58667,14.508883684781091,-0.09794041933843219,28.7049995,28.99011988069066,29.398499749999996,29.298494407291503,30.67170007,29.76808508531354,27.507299985,28.612812712016623,0.025508445363667646,32.94967758645895,27.52992249354105,90772019.2568999,0.0
2019-10-14,29.709999,30.610001,29.379999,30.530001,44473700.0,30.17333,63.73397445692852,0.05817411515023563,29.27999975,29.6060723284144,29.383499800000003,29.415780749455397,30.70290008,29.78326886247979,27.57249999,28.633540318400254,0.05530594538541303,32.96273919460517,27.56046088539483,34689530.473699935,0.0
2019-10-15,30.700001,30.92,30.17,30.719999,41600700.0,30.60333,104.03377552046847,0.253128818349803,29.84499975,30.051642997048646,29.369999749999998,29.539992011413162,30.74650006,29.801934050224997,27.636999985000003,28.65607857481889,0.08820400283386472,32.93915638207649,27.69324365792351,7904049.798600116,1.0
2019-10-16,30.6,31.41,30.530001,30.809999,42804400.0,30.91667,121.33352588734262,0.27706829240983805,30.45249975,30.35498539822919,29.3894997,29.66094505794624,30.79020004,29.82201815930623,27.698749985,28.679325759161095,0.08257203382192675,32.94759148404393,27.762808475956064,3852395.999999994,1.0
2019-10-17,31.299999,31.4,30.860001,31.139999,36884400.0,31.13333,127.22278048539862,0.35474223557345425,30.7999995,30.668990838937514,29.4319996,29.801807338142883,30.81110004,29.848273666549904,27.76029998,28.705861353485105,0.09725158905044351,32.973682864695235,27.814717015304772,12171851.999999937,1.0
2019-10-18,31.059999,31.33,30.290001,30.969999,39681700.0,30.86333,99.20298577343607,0.34174973876023756,30.909999,30.789394103362515,29.477999600000004,29.91306368689193,30.83990003,29.870616906735208,27.82989998,28.7302571953621,0.041008369747899204,32.71254991081476,27.957850009185243,-6745888.999999926,1.0
2019-10-21,31.5,32.259998,31.41,32.029999,52182800.0,31.9,147.53944864906558,0.3942627627133568,31.237499,31.28563606201751,29.5474996,30.11467657385584,30.879900009999997,29.913623838601822,27.895049975000003,28.765782266129158,0.04913193419155139,32.452007855073006,28.131992064927,55313767.99999975,1.0
2019-10-22,32.060001,32.150002,31.5,31.51,36185200.0,31.72,118.8902428120414,0.4802181145893633,31.41249925,31.375381637210513,29.646999599999997,30.24756451920364,30.92090001,29.94541413282622,27.949749975,28.795302474650168,0.02571617922253188,32.374126030830574,28.17307388916943,-18816267.81479982,1.0
2019-10-23,31.09,31.65,30.83,31.360001,26582200.0,31.28,84.57921997921454,0.40867047489257174,31.467499749999998,31.369229382326314,29.737999600000002,30.353510850708584,30.958700020000002,29.973581111980746,28.00279998,28.822869305788362,0.01785141245866315,32.31586618992007,28.20133373007993,-3987303.4178000293,1.0
2019-10-24,31.58,31.860001,31.34,31.719999,27808000.0,31.64,92.72414730769619,0.365372359118581,31.65499975,31.50953722939579,29.8504996,30.483652579213114,30.980200009999997,30.00835162732329,28.06044997,28.853984455497756,0.01862556257628659,32.386552090932895,28.1898477890671,10010824.384000026,1.0
2019-10-25,31.9,32.860001,31.83,32.709999,45368800.0,32.46667,116.25433459869754,0.40513579297734414,31.824999750000003,31.989721937637476,30.049999599999996,30.695685571669877,31.0123,30.062134608925206,28.125299965,28.895365340544494,0.05618340510763342,32.547995220679496,28.15000461932051,44915112.00000009,1.0
2019-10-28,33.16,33.91,33.150002,33.689999,51223600.0,33.58333,139.82466350223288,0.6416725857150308,32.3699995,32.66983276258249,30.284999550000002,30.980858279130945,31.03099999,30.134348615750135,28.192399960000003,28.94677886469045,0.051826414356116714,32.782501860743544,28.015897939256455,50199127.99999984,1.0
2019-10-29,33.73,33.900002,32.700001,33.029999,78700100.0,33.21,108.47296436657095,0.57215681818854,32.787499,32.813899257549494,30.498499499999998,31.176014538261988,31.03719998,30.19198166799617,28.256399954999996,28.99052998776289,0.04823862265947302,32.90927963030285,27.951120129697152,-51942066.00000029,1.0
2019-10-30,32.93,33.34,32.029999,33.130001,78228800.0,32.83333,84.58430070475391,0.5306463800241934,33.1399995,32.9403399545297,30.7394996,31.362108486999507,31.03619999,30.250452077609705,28.320149965,29.0348499435436,0.05644132473082509,33.07156639296478,27.885233447035223,7823036.457600272,1.0
2019-10-31,32.98,34.34,32.82,33.93,67881600.0,33.69667,105.81545790264826,0.5149539633646845,33.444999749999994,33.336203972717826,31.001999600000005,31.60666958347641,31.05139999,30.32367259915827,28.391149965,29.087221091792305,0.06967216486986642,33.27383728449235,27.772162515507645,54305212.11839998,1.0
2019-11-01,34.369999,35.0,34.099998,34.889999,64238600.0,34.66333,123.7988560867478,0.5152262817684287,33.74499975,33.9577219836307,31.295999549999998,31.9193676231461,31.07849998,30.414530569644867,28.46434996,29.1492561453761,0.06664628757708001,33.5752093569679,27.5903904030321,61668991.761400215,1.0
2019-11-04,35.189999,36.450001,34.759998,36.290001,83343800.0,35.83333,139.15873601511413,0.5972053007348129,34.56000025,34.89063359017842,31.6639996,32.335618420942644,31.1275,30.531425934719458,28.541949965,29.22553836581646,0.07717429733375761,34.10163018733926,27.33396957266074,116681486.68759947,1.0
2019-11-05,36.560001,37.18,35.98,36.150002,84848600.0,36.43667,137.56244062389487,0.6332899736181002,35.315000500000004,35.394380954107056,32.0599997,32.69889304752027,31.185400010000002,30.64319980845175,28.623899975,29.299455986532035,0.09445967588433789,34.54832368806202,27.122076111937982,-11878719.151399659,1.0
2019-11-06,36.060001,36.48,35.52,35.93,51675100.0,35.97667,110.87558598325847,0.5395937963655325,35.8150005,35.60862857246424,32.43349975,33.006617519185575,31.2527,30.74836381742028,28.704549979999996,29.370184808660575,0.0845155120882731,34.92719656625177,26.972403193748228,-11368625.350200048,1.0
2019-11-07,36.52,36.990002,36.029999,36.279999,54350200.0,36.43333,113.79543827127728,0.6638438885183772,36.1625005,35.87717674347854,32.82849975,33.31836813640651,31.31099998,30.858388153640714,28.781699975000002,29.44383983853377,0.06926021220159143,35.31270593249463,26.806893747505367,19022515.649799827,1.0
2019-11-08,36.060001,36.580002,36.0,36.290001,39353900.0,36.29,98.848638223399,0.5214265532161159,36.1625005,36.04230644608713,33.1554998,33.60138079008251,31.36889999,30.966413532992338,28.853499980000002,29.51676463958767,0.04012616910651082,35.6587767335558,26.6544229464442,393617.7078000026,1.0
2019-11-11,35.959999,36.66,35.580002,36.310001,43511100.0,36.18333,86.62014826050505,0.49256934582743944,36.20250025,36.14938426765229,33.4444998,33.859344619598815,31.4319,31.072679070324593,28.934149984999998,29.589074951095796,0.0005511159947337319,35.98581522666767,26.521784453332337,870222.0000001361,1.0
2019-11-12,36.43,37.130001,36.400002,36.709999,58664500.0,36.74667,93.64738216553174,0.6787985257492171,36.3975,36.373630160591375,33.7439998,34.13083551297069,31.507999990000002,31.18477645352033,29.021449979999996,29.66482073673423,0.015490925837293251,36.34562564276498,26.394373997235014,23465682.671000212,1.0
2019-11-13,36.650002,37.959999,36.580002,37.52,67648300.0,37.35333,100.35725411019351,0.7042975984232417,36.707500249999995,36.83217809635483,34.079499850000005,34.45361308316431,31.59059999,31.310741119160586,29.09359998,29.74831949941261,0.04425271360979692,36.7701311772438,26.232668422756202,54795190.648299985,1.0
2019-11-14,37.509998,38.5,37.360001,38.349998,65829500.0,38.07,108.17981668936733,0.6651254127325746,37.2224995,37.4393060578129,34.439999799999995,34.82469736095856,31.685499959999998,31.450692866792206,29.163299969999997,29.83969128936755,0.05705620333672013,37.25193364191418,26.024865878085826,54638353.34099975,1.0
2019-11-15,38.939999,39.369999,38.34,38.560001,62958500.0,38.75667,114.40943695180607,0.6476343595646578,37.7849995,37.88758403468774,34.8194999,35.18044056467712,31.77189997,31.592026091891892,29.233549974999995,29.932261010634903,0.06255166540226889,37.73331693586931,25.863482664130686,13221473.875500023,1.0
2019-11-18,38.650002,39.990002,38.599998,39.880001,66102800.0,39.49,118.17195258016746,0.7387720175893435,38.5775,38.684550820812646,35.212,35.628017748993955,31.86329998,31.756778384122672,29.312299985,30.037790221125007,0.09832001932470341,38.33214732439937,25.639852315600617,87255696.00000001,1.0
2019-11-19,40.139999,41.790001,39.689999,41.290001,94373000.0,40.92333,134.59413030266612,1.0420079647012264,39.520000249999995,39.72673089248759,35.70100005,36.16725424909017,31.97249998,31.9462698054265,29.402199995,30.157079222343334,0.12476170320789147,39.05472812908468,25.359671550915323,133065929.99999967,1.0
2019-11-20,40.959999,41.75,40.07,40.98,79767900.0,40.93333,120.29624618651827,0.9244336755687826,40.17750075,40.22803853549255,36.182,36.62561098727237,32.07029997,32.1258193777694,29.490799994999996,30.27174249440854,0.09221748400852861,39.675690197371715,25.18750948262828,-24728128.76789998,1.0
2019-11-21,40.419998,40.709999,38.639999,39.52,88069400.0,39.62333,81.05221594219705,0.6200217075295884,40.4175005,39.944823121295535,36.57200005,36.901267083722786,32.15309997,32.272771344391266,29.575049995000004,30.369659938056135,0.030508528318567416,40.103392752741065,25.13220696725893,-128581323.99999945,1.0
2019-11-22,39.360001,39.889999,38.189999,39.150002,56931900.0,39.07667,61.297067577046384,0.33177876906800574,40.23500075,39.626894672777325,36.89400020000001,37.11543231384454,32.23269998,32.40943960270495,29.65555001,30.462564031684536,0.015300855412322237,40.4744641562019,25.09953560379811,-21064689.13620014,1.0
2019-11-25,39.5,40.169998,39.490002,39.790001,45769500.0,39.81667,73.90502764112874,0.31711980877650686,39.86000075,39.6921372036664,37.1990003,37.370153141097575,32.31559999,32.556099984243794,29.73970002,30.561194689061665,-0.0022567702543438606,40.88180631132071,25.050593488679286,29292434.230499815,1.0
2019-11-26,39.299999,39.48,38.810001,38.990002,43603300.0,39.09333,48.98134881246836,0.3189016612030909,39.36250125,39.41128312219984,37.49700045,37.52442446099311,32.3851,32.68394029229839,29.82055003,30.6502674295406,-0.05570353461604421,41.2005833666519,25.0518165133481,-34882596.39669999,1.0
2019-11-27,39.459999,39.759998,39.07,39.41,33630100.0,39.41333,54.2000488811194,0.29412558900151486,39.33500125,39.41076987331991,37.8110004,37.704003083755744,32.447699979999996,32.81757665112737,29.903350030000002,30.742780156418533,-0.03831137140068327,41.53334683626694,25.078653043733063,14124574.739799988,1.0
2019-11-29,39.099998,39.52,39.02,39.150002,17609900.0,39.23,43.79049280267426,0.2878784622672072,39.33500125,39.30646272399195,38.072000499999994,37.84171726625525,32.50129999,32.94338374471926,29.983450044999998,30.831515762125015,-0.009362297570850265,41.826249227713646,25.14015069228636,-4578538.780199929,1.0
2019-12-02,39.32,39.41,38.439999,38.73,35710200.0,38.86,25.182042977172326,0.25108067509621057,39.070001,39.07587763439517,38.26400055,37.926315621850016,32.55799998,33.058339691243816,30.058700045000002,30.91483144170806,-0.010728019886180433,42.06920318563479,25.24439677436521,-14998355.420400135,1.0
2019-12-03,37.34,38.93,37.150002,38.900002,51556400.0,38.32667,-1.055973017311121,-0.024497505360278282,39.047501,39.005527380637105,38.3945006,38.01904765786433,32.61490001,33.174381763921964,30.133450049999997,30.99901117084424,-0.02236740330818278,42.316608128313675,25.327391951686323,8764691.112800194,1.0
2019-12-04,39.380001,39.82,39.130001,39.689999,44299400.0,39.54667,45.22952976372851,0.061570424336544013,39.11750075,39.27931602838227,38.57150045,38.178185880924914,32.66790001,33.303803557481444,30.21215004,31.090577445893597,0.017953243500731377,42.58633464563684,25.46446539436316,34996393.10179998,1.0
2019-12-05,39.950001,40.220001,39.549999,39.619999,35574000.0,39.79667,51.0279964629169,0.035087775273094805,39.235,39.415589217029364,38.7560004,38.31550141607496,32.725600019999995,33.42925647671365,30.290650035000002,31.180388908551897,0.005328571428571515,42.83144224310487,25.622557716895123,-2490180.0000000102,1.0
